Freq.	V(vo)	V(vo1)
1.58854674859776e+01	(-1.76844635392110e+02dB,-9.01536813407067e+01°)	(-1.76811871111784e+02dB,-9.03362290670520e+01°)
1.59220872705115e+01	(-1.76784635325635e+02dB,-9.01538535502121e+01°)	(-1.76751871338374e+02dB,-9.03359755497825e+01°)
1.59587914723672e+01	(-1.76724635258765e+02dB,-9.01540265754388e+01°)	(-1.76691871563217e+02dB,-9.03357238136883e+01°)
1.59955802861465e+01	(-1.76664635191500e+02dB,-9.01542004173043e+01°)	(-1.76631871786318e+02dB,-9.03354738576513e+01°)
1.60324539069002e+01	(-1.76604635123837e+02dB,-9.01543750767303e+01°)	(-1.76571872007681e+02dB,-9.03352256800892e+01°)
1.60694125301286e+01	(-1.76544635055776e+02dB,-9.01545505546429e+01°)	(-1.76511872227311e+02dB,-9.03349792798374e+01°)
1.61064563517825e+01	(-1.76484634987315e+02dB,-9.01547268519724e+01°)	(-1.76451872445213e+02dB,-9.03347346557380e+01°)
1.61435855682647e+01	(-1.76424634918452e+02dB,-9.01549039696537e+01°)	(-1.76391872661391e+02dB,-9.03344918061163e+01°)
1.61808003764305e+01	(-1.76364634849187e+02dB,-9.01550819086258e+01°)	(-1.76331872875851e+02dB,-9.03342507300063e+01°)
1.62181009735891e+01	(-1.76304634779516e+02dB,-9.01552606698321e+01°)	(-1.76271873088595e+02dB,-9.03340114259416e+01°)
1.62554875575047e+01	(-1.76244634709440e+02dB,-9.01554402542206e+01°)	(-1.76211873299630e+02dB,-9.03337738927761e+01°)
1.62929603263970e+01	(-1.76184634638957e+02dB,-9.01556206627434e+01°)	(-1.76151873508960e+02dB,-9.03335381293426e+01°)
1.63305194789432e+01	(-1.76124634568064e+02dB,-9.01558018963570e+01°)	(-1.76091873716588e+02dB,-9.03333041341597e+01°)
1.63681652142779e+01	(-1.76064634496762e+02dB,-9.01559839560223e+01°)	(-1.76031873922520e+02dB,-9.03330719060043e+01°)
1.64058977319952e+01	(-1.76004634425047e+02dB,-9.01561668427047e+01°)	(-1.75971874126759e+02dB,-9.03328414438563e+01°)
1.64437172321491e+01	(-1.75944634352919e+02dB,-9.01563505573739e+01°)	(-1.75911874329310e+02dB,-9.03326127461654e+01°)
1.64816239152549e+01	(-1.75884634280376e+02dB,-9.01565351010039e+01°)	(-1.75851874530178e+02dB,-9.03323858121206e+01°)
1.65196179822900e+01	(-1.75824634207416e+02dB,-9.01567204745731e+01°)	(-1.75791874729366e+02dB,-9.03321606401585e+01°)
1.65576996346951e+01	(-1.75764634134038e+02dB,-9.01569066790646e+01°)	(-1.75731874926880e+02dB,-9.03319372293446e+01°)
1.65958690743754e+01	(-1.75704634060241e+02dB,-9.01570937154655e+01°)	(-1.75671875122722e+02dB,-9.03317155783999e+01°)
1.66341265037015e+01	(-1.75644633986023e+02dB,-9.01572815847676e+01°)	(-1.75611875316897e+02dB,-9.03314956860290e+01°)
1.66724721255104e+01	(-1.75584633911382e+02dB,-9.01574702879669e+01°)	(-1.75551875509410e+02dB,-9.03312775513162e+01°)
1.67109061431069e+01	(-1.75524633836316e+02dB,-9.01576598260640e+01°)	(-1.75491875700264e+02dB,-9.03310611729806e+01°)
1.67494287602642e+01	(-1.75464633760825e+02dB,-9.01578502000639e+01°)	(-1.75431875889463e+02dB,-9.03308465497535e+01°)
1.67880401812254e+01	(-1.75404633684906e+02dB,-9.01580414109759e+01°)	(-1.75371876077012e+02dB,-9.03306336806464e+01°)
1.68267406107045e+01	(-1.75344633608558e+02dB,-9.01582334598138e+01°)	(-1.75311876262914e+02dB,-9.03304225644239e+01°)
1.68655302538872e+01	(-1.75284633531779e+02dB,-9.01584263475960e+01°)	(-1.75251876447174e+02dB,-9.03302132002785e+01°)
1.69044093164324e+01	(-1.75224633454567e+02dB,-9.01586200753452e+01°)	(-1.75191876629795e+02dB,-9.03300055866610e+01°)
1.69433780044731e+01	(-1.75164633376922e+02dB,-9.01588146440885e+01°)	(-1.75131876810781e+02dB,-9.03297997225711e+01°)
1.69824365246172e+01	(-1.75104633298841e+02dB,-9.01590100548575e+01°)	(-1.75071876990136e+02dB,-9.03295956071609e+01°)
1.70215850839493e+01	(-1.75044633220323e+02dB,-9.01592063086884e+01°)	(-1.75011877167864e+02dB,-9.03293932392459e+01°)
1.70608238900310e+01	(-1.74984633141366e+02dB,-9.01594034066216e+01°)	(-1.74951877343968e+02dB,-9.03291926176311e+01°)
1.71001531509027e+01	(-1.74924633061968e+02dB,-9.01596013497024e+01°)	(-1.74891877518452e+02dB,-9.03289937413770e+01°)
1.71395730750841e+01	(-1.74864632982128e+02dB,-9.01598001389801e+01°)	(-1.74831877691321e+02dB,-9.03287966092629e+01°)
1.71790838715757e+01	(-1.74804632901843e+02dB,-9.01599997755088e+01°)	(-1.74771877862577e+02dB,-9.03286012204230e+01°)
1.72186857498599e+01	(-1.74744632821113e+02dB,-9.01602002603470e+01°)	(-1.74711878032224e+02dB,-9.03284075738850e+01°)
1.72583789199018e+01	(-1.74684632739936e+02dB,-9.01604015945576e+01°)	(-1.74651878200267e+02dB,-9.03282156683465e+01°)
1.72981635921508e+01	(-1.74624632658309e+02dB,-9.01606037792083e+01°)	(-1.74591878366708e+02dB,-9.03280255028548e+01°)
1.73380399775412e+01	(-1.74564632576232e+02dB,-9.01608068153709e+01°)	(-1.74531878531550e+02dB,-9.03278370767326e+01°)
1.73780082874935e+01	(-1.74504632493702e+02dB,-9.01610107041221e+01°)	(-1.74471878694798e+02dB,-9.03276503886832e+01°)
1.74180687339159e+01	(-1.74444632410717e+02dB,-9.01612154465429e+01°)	(-1.74411878856455e+02dB,-9.03274654376736e+01°)
1.74582215292048e+01	(-1.74384632327276e+02dB,-9.01614210437188e+01°)	(-1.74351879016525e+02dB,-9.03272822228924e+01°)
1.74984668862464e+01	(-1.74324632243378e+02dB,-9.01616274967400e+01°)	(-1.74291879175010e+02dB,-9.03271007432351e+01°)
1.75388050184174e+01	(-1.74264632159019e+02dB,-9.01618348067010e+01°)	(-1.74231879331914e+02dB,-9.03269209978166e+01°)
1.75792361395867e+01	(-1.74204632074199e+02dB,-9.01620429747012e+01°)	(-1.74171879487241e+02dB,-9.03267429858042e+01°)
1.76197604641161e+01	(-1.74144631988916e+02dB,-9.01622520018442e+01°)	(-1.74111879640993e+02dB,-9.03265667060186e+01°)
1.76603782068614e+01	(-1.74084631903168e+02dB,-9.01624618892383e+01°)	(-1.74051879793175e+02dB,-9.03263921576483e+01°)
1.77010895831740e+01	(-1.74024631816953e+02dB,-9.01626726379964e+01°)	(-1.73991879943788e+02dB,-9.03262193397369e+01°)
1.77418948089014e+01	(-1.73964631730269e+02dB,-9.01628842492358e+01°)	(-1.73931880092837e+02dB,-9.03260482513501e+01°)
1.77827941003890e+01	(-1.73904631643114e+02dB,-9.01630967240787e+01°)	(-1.73871880240325e+02dB,-9.03258788916089e+01°)
1.78237876744807e+01	(-1.73844631555487e+02dB,-9.01633100636515e+01°)	(-1.73811880386254e+02dB,-9.03257112597146e+01°)
1.78648757485203e+01	(-1.73784631467386e+02dB,-9.01635242690855e+01°)	(-1.73751880530628e+02dB,-9.03255453546957e+01°)
1.79060585403527e+01	(-1.73724631378809e+02dB,-9.01637393415163e+01°)	(-1.73691880673450e+02dB,-9.03253811754848e+01°)
1.79473362683250e+01	(-1.73664631289753e+02dB,-9.01639552820844e+01°)	(-1.73631880814723e+02dB,-9.03252187215922e+01°)
1.79887091512877e+01	(-1.73604631200218e+02dB,-9.01641720919346e+01°)	(-1.73571880954449e+02dB,-9.03250579918211e+01°)
1.80301774085955e+01	(-1.73544631110201e+02dB,-9.01643897722165e+01°)	(-1.73511881092633e+02dB,-9.03248989854283e+01°)
1.80717412601090e+01	(-1.73484631019700e+02dB,-9.01646083240844e+01°)	(-1.73451881229276e+02dB,-9.03247417016419e+01°)
1.81134009261958e+01	(-1.73424630928713e+02dB,-9.01648277486969e+01°)	(-1.73391881364382e+02dB,-9.03245861395959e+01°)
1.81551566277311e+01	(-1.73364630837239e+02dB,-9.01650480472176e+01°)	(-1.73331881497953e+02dB,-9.03244322984560e+01°)
1.81970085860996e+01	(-1.73304630745275e+02dB,-9.01652692208144e+01°)	(-1.73271881629993e+02dB,-9.03242801773722e+01°)
1.82389570231961e+01	(-1.73244630652820e+02dB,-9.01654912706602e+01°)	(-1.73211881760504e+02dB,-9.03241297754917e+01°)
1.82810021614272e+01	(-1.73184630559871e+02dB,-9.01657141979321e+01°)	(-1.73151881889489e+02dB,-9.03239810921779e+01°)
1.83231442237119e+01	(-1.73124630466427e+02dB,-9.01659380038123e+01°)	(-1.73091882016951e+02dB,-9.03238341265861e+01°)
1.83653834334832e+01	(-1.73064630372486e+02dB,-9.01661626894873e+01°)	(-1.73031882142892e+02dB,-9.03236888778918e+01°)
1.84077200146893e+01	(-1.73004630278045e+02dB,-9.01663882561486e+01°)	(-1.72971882267315e+02dB,-9.03235453452704e+01°)
1.84501541917945e+01	(-1.72944630183103e+02dB,-9.01666147049920e+01°)	(-1.72911882390222e+02dB,-9.03234035280423e+01°)
1.84926861897805e+01	(-1.72884630087657e+02dB,-9.01668420372183e+01°)	(-1.72851882511617e+02dB,-9.03232634255301e+01°)
1.85353162341479e+01	(-1.72824629991706e+02dB,-9.01670702540328e+01°)	(-1.72791882631502e+02dB,-9.03231250368366e+01°)
1.85780445509167e+01	(-1.72764629895248e+02dB,-9.01672993566455e+01°)	(-1.72731882749879e+02dB,-9.03229883614013e+01°)
1.86208713666284e+01	(-1.72704629798280e+02dB,-9.01675293462712e+01°)	(-1.72671882866751e+02dB,-9.03228533982864e+01°)
1.86637969083464e+01	(-1.72644629700800e+02dB,-9.01677602241294e+01°)	(-1.72611882982121e+02dB,-9.03227201468184e+01°)
1.87068214036578e+01	(-1.72584629602807e+02dB,-9.01679919914441e+01°)	(-1.72551883095990e+02dB,-9.03225886065624e+01°)
1.87499450806739e+01	(-1.72524629504298e+02dB,-9.01682246494442e+01°)	(-1.72491883208362e+02dB,-9.03224587764176e+01°)
1.87931681680324e+01	(-1.72464629405271e+02dB,-9.01684581993635e+01°)	(-1.72431883319238e+02dB,-9.03223306560283e+01°)
1.88364908948977e+01	(-1.72404629305725e+02dB,-9.01686926424401e+01°)	(-1.72371883428621e+02dB,-9.03222042445156e+01°)
1.88799134909627e+01	(-1.72344629205656e+02dB,-9.01689279799171e+01°)	(-1.72311883536514e+02dB,-9.03220795413513e+01°)
1.89234361864495e+01	(-1.72284629105063e+02dB,-9.01691642130423e+01°)	(-1.72251883642918e+02dB,-9.03219565457017e+01°)
1.89670592121112e+01	(-1.72224629003944e+02dB,-9.01694013430683e+01°)	(-1.72191883747836e+02dB,-9.03218352571377e+01°)
1.90107827992327e+01	(-1.72164628902297e+02dB,-9.01696393712524e+01°)	(-1.72131883851270e+02dB,-9.03217156747990e+01°)
1.90546071796322e+01	(-1.72104628800119e+02dB,-9.01698782988566e+01°)	(-1.72071883953222e+02dB,-9.03215977981592e+01°)
1.90985325856621e+01	(-1.72044628697408e+02dB,-9.01701181271477e+01°)	(-1.72011884053695e+02dB,-9.03214816265431e+01°)
1.91425592502106e+01	(-1.71984628594163e+02dB,-9.01703588573975e+01°)	(-1.71951884152690e+02dB,-9.03213671594839e+01°)
1.91866874067026e+01	(-1.71924628490380e+02dB,-9.01706004908823e+01°)	(-1.71891884250210e+02dB,-9.03212543961996e+01°)
1.92309172891013e+01	(-1.71864628386058e+02dB,-9.01708430288832e+01°)	(-1.71831884346257e+02dB,-9.03211433361323e+01°)
1.92752491319091e+01	(-1.71804628281195e+02dB,-9.01710864726862e+01°)	(-1.71771884440832e+02dB,-9.03210339787268e+01°)
1.93196831701690e+01	(-1.71744628175787e+02dB,-9.01713308235822e+01°)	(-1.71711884533938e+02dB,-9.03209263233829e+01°)
1.93642196394658e+01	(-1.71684628069834e+02dB,-9.01715760828667e+01°)	(-1.71651884625577e+02dB,-9.03208203696347e+01°)
1.94088587759275e+01	(-1.71624627963333e+02dB,-9.01718222518401e+01°)	(-1.71591884715751e+02dB,-9.03207161166756e+01°)
1.94536008162263e+01	(-1.71564627856281e+02dB,-9.01720693318077e+01°)	(-1.71531884804461e+02dB,-9.03206135642230e+01°)
1.94984459975802e+01	(-1.71504627748676e+02dB,-9.01723173240795e+01°)	(-1.71471884891710e+02dB,-9.03205127116629e+01°)
1.95433945577537e+01	(-1.71444627640517e+02dB,-9.01725662299704e+01°)	(-1.71411884977499e+02dB,-9.03204135582834e+01°)
1.95884467350596e+01	(-1.71384627531800e+02dB,-9.01728160508002e+01°)	(-1.71351885061830e+02dB,-9.03203161037498e+01°)
1.96336027683602e+01	(-1.71324627422523e+02dB,-9.01730667878934e+01°)	(-1.71291885144705e+02dB,-9.03202203474211e+01°)
1.96788628970682e+01	(-1.71264627312684e+02dB,-9.01733184425795e+01°)	(-1.71231885226126e+02dB,-9.03201262889323e+01°)
1.97242273611483e+01	(-1.71204627202281e+02dB,-9.01735710161929e+01°)	(-1.71171885306094e+02dB,-9.03200339276750e+01°)
1.97696964011183e+01	(-1.71144627091312e+02dB,-9.01738245100727e+01°)	(-1.71111885384612e+02dB,-9.03199432631675e+01°)
1.98152702580507e+01	(-1.71084626979774e+02dB,-9.01740789255630e+01°)	(-1.71051885461680e+02dB,-9.03198542949742e+01°)
1.98609491735734e+01	(-1.71024626867664e+02dB,-9.01743342640128e+01°)	(-1.70991885537300e+02dB,-9.03197670225938e+01°)
1.99067333898716e+01	(-1.70964626754980e+02dB,-9.01745905267759e+01°)	(-1.70931885611475e+02dB,-9.03196814456398e+01°)
1.99526231496885e+01	(-1.70904626641721e+02dB,-9.01748477152110e+01°)	(-1.70871885684205e+02dB,-9.03195975634680e+01°)
1.99986186963271e+01	(-1.70844626527883e+02dB,-9.01751058306818e+01°)	(-1.70811885755492e+02dB,-9.03195153758733e+01°)
2.00447202736513e+01	(-1.70784626413464e+02dB,-9.01753648745570e+01°)	(-1.70751885825338e+02dB,-9.03194348821961e+01°)
2.00909281260870e+01	(-1.70724626298461e+02dB,-9.01756248482099e+01°)	(-1.70691885893745e+02dB,-9.03193560821947e+01°)
2.01372424986236e+01	(-1.70664626182873e+02dB,-9.01758857530191e+01°)	(-1.70631885960712e+02dB,-9.03192789753677e+01°)
2.01836636368153e+01	(-1.70604626066697e+02dB,-9.01761475903679e+01°)	(-1.70571886026243e+02dB,-9.03192035613471e+01°)
2.02301917867824e+01	(-1.70544625949930e+02dB,-9.01764103616446e+01°)	(-1.70511886090338e+02dB,-9.03191298395659e+01°)
2.02768271952125e+01	(-1.70484625832570e+02dB,-9.01766740682424e+01°)	(-1.70451886152999e+02dB,-9.03190578098943e+01°)
2.03235701093619e+01	(-1.70424625714614e+02dB,-9.01769387115597e+01°)	(-1.70391886214227e+02dB,-9.03189874717214e+01°)
2.03704207770569e+01	(-1.70364625596060e+02dB,-9.01772042929996e+01°)	(-1.70331886274023e+02dB,-9.03189188248838e+01°)
2.04173794466950e+01	(-1.70304625476905e+02dB,-9.01774708139702e+01°)	(-1.70271886332389e+02dB,-9.03188518688289e+01°)
2.04644463672464e+01	(-1.70244625357147e+02dB,-9.01777382758847e+01°)	(-1.70211886389326e+02dB,-9.03187866033617e+01°)
2.05116217882553e+01	(-1.70184625236783e+02dB,-9.01780066801612e+01°)	(-1.70151886444834e+02dB,-9.03187230280186e+01°)
2.05589059598411e+01	(-1.70124625115811e+02dB,-9.01782760282230e+01°)	(-1.70091886498917e+02dB,-9.03186611424975e+01°)
2.06062991326997e+01	(-1.70064624994228e+02dB,-9.01785463214980e+01°)	(-1.70031886551573e+02dB,-9.03186009464340e+01°)
2.06538015581050e+01	(-1.70004624872032e+02dB,-9.01788175614195e+01°)	(-1.69971886602805e+02dB,-9.03185424396352e+01°)
2.07014134879101e+01	(-1.69944624749220e+02dB,-9.01790897494257e+01°)	(-1.69911886652614e+02dB,-9.03184856216663e+01°)
2.07491351745488e+01	(-1.69884624625789e+02dB,-9.01793628869596e+01°)	(-1.69851886701000e+02dB,-9.03184304922666e+01°)
2.07969668710366e+01	(-1.69824624501736e+02dB,-9.01796369754697e+01°)	(-1.69791886747965e+02dB,-9.03183770511651e+01°)
2.08449088309726e+01	(-1.69764624377060e+02dB,-9.01799120164090e+01°)	(-1.69731886793510e+02dB,-9.03183252979948e+01°)
2.08929613085401e+01	(-1.69704624251758e+02dB,-9.01801880112360e+01°)	(-1.69671886837636e+02dB,-9.03182752325219e+01°)
2.09411245585086e+01	(-1.69644624125826e+02dB,-9.01804649614141e+01°)	(-1.69611886880343e+02dB,-9.03182268546472e+01°)
2.09893988362349e+01	(-1.69584623999262e+02dB,-9.01807428684116e+01°)	(-1.69551886921632e+02dB,-9.03181801638418e+01°)
2.10377843976644e+01	(-1.69524623872064e+02dB,-9.01810217337022e+01°)	(-1.69491886961505e+02dB,-9.03181351600262e+01°)
2.10862814993326e+01	(-1.69464623744228e+02dB,-9.01813015587644e+01°)	(-1.69431886999962e+02dB,-9.03180918429556e+01°)
2.11348903983661e+01	(-1.69404623615753e+02dB,-9.01815823450818e+01°)	(-1.69371887037004e+02dB,-9.03180502123539e+01°)
2.11836113524847e+01	(-1.69344623486635e+02dB,-9.01818640941434e+01°)	(-1.69311887072632e+02dB,-9.03180102679708e+01°)
2.12324446200018e+01	(-1.69284623356871e+02dB,-9.01821468074429e+01°)	(-1.69251887106847e+02dB,-9.03179720096862e+01°)
2.12813904598268e+01	(-1.69224623226459e+02dB,-9.01824304864795e+01°)	(-1.69191887139649e+02dB,-9.03179354372577e+01°)
2.13304491314654e+01	(-1.69164623095397e+02dB,-9.01827151327572e+01°)	(-1.69131887171039e+02dB,-9.03179005504556e+01°)
2.13796208950220e+01	(-1.69104622963680e+02dB,-9.01830007477852e+01°)	(-1.69071887201017e+02dB,-9.03178673491562e+01°)
2.14289060112002e+01	(-1.69044622831307e+02dB,-9.01832873330781e+01°)	(-1.69011887229585e+02dB,-9.03178358330654e+01°)
2.14783047413050e+01	(-1.68984622698275e+02dB,-9.01835748901552e+01°)	(-1.68951887256743e+02dB,-9.03178060021904e+01°)
2.15278173472434e+01	(-1.68924622564581e+02dB,-9.01838634205413e+01°)	(-1.68891887282491e+02dB,-9.03177778562389e+01°)
2.15774440915263e+01	(-1.68864622430221e+02dB,-9.01841529257663e+01°)	(-1.68831887306830e+02dB,-9.03177513951829e+01°)
2.16271852372698e+01	(-1.68804622295194e+02dB,-9.01844434073652e+01°)	(-1.68771887329761e+02dB,-9.03177266186870e+01°)
2.16770410481966e+01	(-1.68744622159496e+02dB,-9.01847348668782e+01°)	(-1.68711887351284e+02dB,-9.03177035268421e+01°)
2.17270117886371e+01	(-1.68684622023125e+02dB,-9.01850273058506e+01°)	(-1.68651887371399e+02dB,-9.03176821193205e+01°)
2.17770977235312e+01	(-1.68624621886077e+02dB,-9.01853207258330e+01°)	(-1.68591887390107e+02dB,-9.03176623961739e+01°)
2.18272991184297e+01	(-1.68564621748350e+02dB,-9.01856151283813e+01°)	(-1.68531887407409e+02dB,-9.03176443572831e+01°)
2.18776162394952e+01	(-1.68504621609941e+02dB,-9.01859105150564e+01°)	(-1.68471887423304e+02dB,-9.03176280025055e+01°)
2.19280493535041e+01	(-1.68444621470846e+02dB,-9.01862068874245e+01°)	(-1.68411887437793e+02dB,-9.03176133316480e+01°)
2.19785987278479e+01	(-1.68384621331063e+02dB,-9.01865042470570e+01°)	(-1.68351887450877e+02dB,-9.03176003448295e+01°)
2.20292646305342e+01	(-1.68324621190589e+02dB,-9.01868025955307e+01°)	(-1.68291887462555e+02dB,-9.03175890418669e+01°)
2.20800473301886e+01	(-1.68264621049421e+02dB,-9.01871019344274e+01°)	(-1.68231887472828e+02dB,-9.03175794227066e+01°)
2.21309470960560e+01	(-1.68204620907556e+02dB,-9.01874022653343e+01°)	(-1.68171887481696e+02dB,-9.03175714873148e+01°)
2.21819641980018e+01	(-1.68144620764990e+02dB,-9.01877035898438e+01°)	(-1.68111887489159e+02dB,-9.03175652356494e+01°)
2.22330989065137e+01	(-1.68084620621722e+02dB,-9.01880059095537e+01°)	(-1.68051887495218e+02dB,-9.03175606677253e+01°)
2.22843514927027e+01	(-1.68024620477747e+02dB,-9.01883092260669e+01°)	(-1.67991887499872e+02dB,-9.03175577833806e+01°)
2.23357222283049e+01	(-1.67964620333063e+02dB,-9.01886135409916e+01°)	(-1.67931887503122e+02dB,-9.03175565828090e+01°)
2.23872113856830e+01	(-1.67904620187667e+02dB,-9.01889188559414e+01°)	(-1.67871887504968e+02dB,-9.03175570659117e+01°)
2.24388192378273e+01	(-1.67844620041556e+02dB,-9.01892251725351e+01°)	(-1.67811887505409e+02dB,-9.03175592326083e+01°)
2.24905460583574e+01	(-1.67784619894726e+02dB,-9.01895324923970e+01°)	(-1.67751887504446e+02dB,-9.03175630828908e+01°)
2.25423921215239e+01	(-1.67724619747174e+02dB,-9.01898408171565e+01°)	(-1.67691887502079e+02dB,-9.03175686170037e+01°)
2.25943577022094e+01	(-1.67664619598898e+02dB,-9.01901501484484e+01°)	(-1.67631887498308e+02dB,-9.03175758347515e+01°)
2.26464430759302e+01	(-1.67604619449893e+02dB,-9.01904604879128e+01°)	(-1.67571887493132e+02dB,-9.03175847361647e+01°)
2.26986485188378e+01	(-1.67544619300158e+02dB,-9.01907718371953e+01°)	(-1.67511887486551e+02dB,-9.03175953214821e+01°)
2.27509743077203e+01	(-1.67484619149689e+02dB,-9.01910841979468e+01°)	(-1.67451887478566e+02dB,-9.03176075907469e+01°)
2.28034207200038e+01	(-1.67424618998482e+02dB,-9.01913975718234e+01°)	(-1.67391887469176e+02dB,-9.03176215437527e+01°)
2.28559880337539e+01	(-1.67364618846534e+02dB,-9.01917119604867e+01°)	(-1.67331887458382e+02dB,-9.03176371808098e+01°)
2.29086765276773e+01	(-1.67304618693843e+02dB,-9.01920273656037e+01°)	(-1.67271887446181e+02dB,-9.03176545020024e+01°)
2.29614864811232e+01	(-1.67244618540405e+02dB,-9.01923437888467e+01°)	(-1.67211887432576e+02dB,-9.03176735073863e+01°)
2.30144181740847e+01	(-1.67184618386216e+02dB,-9.01926612318936e+01°)	(-1.67151887417564e+02dB,-9.03176941969879e+01°)
2.30674718872003e+01	(-1.67124618231274e+02dB,-9.01929796964274e+01°)	(-1.67091887401147e+02dB,-9.03177165709789e+01°)
2.31206479017555e+01	(-1.67064618075575e+02dB,-9.01932991841367e+01°)	(-1.67031887383323e+02dB,-9.03177406294653e+01°)
2.31739464996844e+01	(-1.67004617919116e+02dB,-9.01936196967157e+01°)	(-1.66971887364092e+02dB,-9.03177663726130e+01°)
2.32273679635707e+01	(-1.66944617761893e+02dB,-9.01939412358636e+01°)	(-1.66911887343454e+02dB,-9.03177938004888e+01°)
2.32809125766497e+01	(-1.66884617603903e+02dB,-9.01942638032854e+01°)	(-1.66851887321408e+02dB,-9.03178229132932e+01°)
2.33345806228096e+01	(-1.66824617445143e+02dB,-9.01945874006914e+01°)	(-1.66791887297954e+02dB,-9.03178537111138e+01°)
2.33883723865931e+01	(-1.66764617285610e+02dB,-9.01949120297975e+01°)	(-1.66731887273092e+02dB,-9.03178861942790e+01°)
2.34422881531988e+01	(-1.66704617125300e+02dB,-9.01952376923249e+01°)	(-1.66671887246820e+02dB,-9.03179203627684e+01°)
2.34963282084826e+01	(-1.66644616964209e+02dB,-9.01955643900003e+01°)	(-1.66611887219139e+02dB,-9.03179562168823e+01°)
